year,product_code,product_fullname_english,product_shortname_english,group_code,group_name,community_code,community_name,community_color,export_value_usd,import_value_usd,export_rca,import_rca,,,,,,,,
1962,3403,Lubricating preparations and those used in oil or grease treatment of textile and similar materials; excluding preparations containing 70% or more (by weight) of petroleum or bituminous mineral oils,Lubricating Products,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",6,Chemical Products,#a8c380,136309937,956961,3.2358,0.0331,,,,,,,,
1962,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent",Soap,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",6,Chemical Products,#a8c380,56865296,2592733,1.592,0.1057,,,,,,,,
1962,3303,Perfumes and toilet waters,Perfumes,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",6,Chemical Products,#a8c380,18443501,9597185,0.8068,0.6113,,,,,,,,
1962,3302,"Odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as raw materials in industry; other preparations based on odoriferous substances, of a kind used for beverage manufacture",Scented Mixtures,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",6,Chemical Products,#a8c380,25684581,5066300,1.7719,0.509,,,,,,,,
1962,3301,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids; extracted oleoresins",Essential Oils,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",6,Chemical Products,#a8c380,21916463,23308301,0.8929,1.3828,,,,,,,,
1962,3215,"Ink; printing, writing or drawing ink and other inks; whether or not concentrated or solid",Ink,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical Products,#a8c380,8512618,2778702,1.297,0.6165,,,,,,,,
1962,3214,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings; non-refractory surfacing preparations for facades, indoor walls, floors, ceilings or the like",Glaziers Putty,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical Products,#a8c380,2659019,31279,1.2986,0.0222,,,,,,,,
1962,3213,"Colours; artists, students, or signboard painters, modifying tints, amusement colours and the like; in tablets, tubes, jars, bottles, pan or in similar forms or packings",Artistry Paints,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical Products,#a8c380,1012100,808003,1.0584,1.2305,,,,,,,,
1962,3211,Driers; prepared,Prepared Paint Driers,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical Products,#a8c380,34882,6199,0.1331,0.0345,,,,,,,,
1962,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",Nonaqueous Paints,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical Products,#a8c380,13242138,1007271,0.7314,0.081,,,,,,,,
1962,3207,"Pigments, prepared; opacifiers, colours, vitrifiable enamels, glazes, engobes (slips), liquid lustres etc as used in the ceramic enamelling or glass industry; glass frit and powder, granules or flakes",Prepared Pigments,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical Products,#a8c380,32939964,481780,1.8119,0.0386,,,,,,,,
1962,3206,"Colouring matter and preparations thereof n.e.c. in heading no. 3203, 3204, 3205; inorganic products, kind used as luminophores whether or not chemically defined",Other Coloring Matter,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical Products,#a8c380,17328744,4004186,1.0153,0.3416,,,,,,,,
1962,3205,Colour lakes; preparations based on colour lakes as specified in note 3 to this chapter,Lake Pigments,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical Products,#a8c380,5743908,27546,4.1394,0.0289,,,,,,,,
1962,3204,Synthetic organic colouring matter and preparations based thereon; synthetic organic products used as fluorescent brightening agents or as luminophores; whether or not chemically defined,Synthetic Coloring Matter,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical Products,#a8c380,23164426,15528299,0.3879,0.3786,,,,,,,,
1962,3203,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin",Vegetable or Animal Dyes,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical Products,#a8c380,1000744,732391,0.7127,0.7596,,,,,,,,
1962,3202,"Tanning substances; synthetic organic or inorganic tanning substances; tanning preparations, whether or not containing natural tanning substances, enzymatic preparations for pre-tanning",Synthetic Tanning Extracts,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical Products,#a8c380,2804895,63624,1.2547,0.0414,,,,,,,,
1962,3201,"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives",Vegetable Tanning Extracts,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical Products,#a8c380,428138,8728548,0.062,1.8412,,,,,,,,
1962,3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",Mixed Mineral or Chemical Fertilizers,31,Fertilizers,6,Chemical Products,#a8c380,21301073,26122462,0.914,1.6323,,,,,,,,
1962,3104,"Fertilizers; mineral or chemical, potassic",Potassic Fertilizers,31,Fertilizers,6,Chemical Products,#a8c380,31223979,19705083,0.7161,0.6581,,,,,,,,
1962,3103,"Fertilizers; mineral or chemical, phosphatic",Phosphatic Fertilizers,31,Fertilizers,6,Chemical Products,#a8c380,37220746,2931797,2.2406,0.257,,,,,,,,
1962,3102,"Fertilizers; mineral or chemical, nitrogenous",Nitrogenous Fertilizers,31,Fertilizers,6,Chemical Products,#a8c380,42307087,66586865,0.5359,1.2282,,,,,,,,
1962,3101,"Fertilizers; animal or vegetable, whether or not mixed together or chemically treated; fertilizers produced by the mixing or chemical treatment of animal or vegetable products",Animal or Vegetable Fertilizers,31,Fertilizers,6,Chemical Products,#a8c380,1133994,2398876,0.9019,2.7782,,,,,,,,
1962,3006,Pharmaceutical goods,Special Pharmaceuticals,30,Pharmaceutical products,6,Chemical Products,#a8c380,257445108,31724796,2.0466,0.3673,,,,,,,,
1962,3005,"Wadding, gauze, bandages (dressings, adhesive plasters, poultices), impregnated or coated with pharmaceutical substances or in forms or packings for retail sale, for medical, surgical or veterinary use",Bandages,30,Pharmaceutical products,6,Chemical Products,#a8c380,1961671,256092,0.6971,0.1325,,,,,,,,
1962,3003,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) of two or more constituents mixed together for therapeutic or prophylactic use not in measured doses or in forms or packings for retail sale",Unpackaged Medicaments,30,Pharmaceutical products,6,Chemical Products,#a8c380,131373830,36427497,1.1427,0.4614,,,,,,,,
1962,3002,"Blood, human or animal; for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, modified immunological products, (from biotechnological processes or not); vaccines, toxins, micro-organism cultures (not yeasts), similar products",Human or Animal Blood,30,Pharmaceutical products,6,Chemical Products,#a8c380,11074183,3922422,2.1478,1.1078,,,,,,,,
1962,3001,"Glands and other organs (extracts, secretions thereof) for organo-therapeutic uses, dried, powdered or not; heparin and its salts; other human or animal substances for therapeutic or prophylactic uses n.e.c.",Glands and Other Organs,30,Pharmaceutical products,6,Chemical Products,#a8c380,1464155,743148,0.9369,0.6925,,,,,,,,
1962,2942,Organic compounds; n.e.c. in chapter 29,Other Organic Compounds,29,Organic chemicals,6,Chemical Products,#a8c380,3761266,459234,1.1903,0.2116,,,,,,,,
1962,2941,Antibiotics,Antibiotics,29,Organic chemicals,6,Chemical Products,#a8c380,82899461,3363641,2.6795,0.1583,,,,,,,,
1962,2939,"Alkaloids, vegetable; natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives",Vegetable Alkaloids,29,Organic chemicals,6,Chemical Products,#a8c380,2503767,6990774,0.2978,1.2109,,,,,,,,
1962,2938,"Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives",Glycosides,29,Organic chemicals,6,Chemical Products,#a8c380,34648312,4831215,2.9127,0.5914,,,,,,,,
1962,2937,"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including chain modified polypeptides, used primarily as hormones.",Hormones,29,Organic chemicals,6,Chemical Products,#a8c380,9459724,12629927,0.8012,1.5578,,,,,,,,
1962,2936,"Provitamins, vitamins; natural or reproduced by synthesis (including natural concentrates) derivatives thereof used as vitamins, and intermixtures of the fore-going, whether or not in any solvent",Vitamins,29,Organic chemicals,6,Chemical Products,#a8c380,31225001,5213724,1.6494,0.4011,,,,,,,,
1962,2935,Sulphonamides,Sulfonamides,29,Organic chemicals,6,Chemical Products,#a8c380,7857931,924952,1.6796,0.2879,,,,,,,,
1962,2932,Heterocyclic compounds with oxygen hetero-atom(s) only,Oxygen Heterocyclic Compounds,29,Organic chemicals,6,Chemical Products,#a8c380,13643889,3195315,0.8145,0.2778,,,,,,,,
1962,2931,Organo-inorganic compounds; n.e.c. in heading no. 2930,Other Organo-Inorganic Compounds,29,Organic chemicals,6,Chemical Products,#a8c380,9153598,103598,2.9314,0.0483,,,,,,,,
1962,2930,Organo-sulphur compounds,Organo-Sulfur Compounds,29,Organic chemicals,6,Chemical Products,#a8c380,9027841,5935094,1.1187,1.0709,,,,,,,,
1962,2929,"Nitrogen-function compounds, n.e.c. in chapter 29",Other Nitrogen Compounds,29,Organic chemicals,6,Chemical Products,#a8c380,5675328,77334,1.4466,0.0287,,,,,,,,
1962,2928,Organic derivatives of hydrazine or of hydroxylamine,Hydrazine or Hydroxylamine Derivatives,29,Organic chemicals,6,Chemical Products,#a8c380,460778,37580,0.6603,0.0784,,,,,,,,
1962,2927,"Diazo-, azo- or azoxy-compounds","Diazo, Azo or Aoxy Compounds",29,Organic chemicals,6,Chemical Products,#a8c380,76950,544497,0.0613,0.632,,,,,,,,
1962,2926,Nitrile-function compounds,Nitrile Compounds,29,Organic chemicals,6,Chemical Products,#a8c380,6033502,14002,2.38,0.008,,,,,,,,
1962,2925,Carboxyimide-function compounds (including saccharin and its salts) and imine-function compounds,Carboxyimide Compounds,29,Organic chemicals,6,Chemical Products,#a8c380,979853,228638,0.6397,0.2174,,,,,,,,
1962,2924,Carboxyamide-function compounds; amide-function compounds of carbonic acid,Carboxyamide Compounds,29,Organic chemicals,6,Chemical Products,#a8c380,4737825,4611074,0.5468,0.775,,,,,,,,
1962,2923,"Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipids, whether or not chemically defined",Quaternary Ammonium Salts and Hydroxides,29,Organic chemicals,6,Chemical Products,#a8c380,2634559,24241,2.4076,0.0323,,,,,,,,
1962,711,"Vegetables provisionally preserved; (egg by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",Preserved Vegetables,7,Vegetables and certain roots and tubers; edible,2,Vegetable Products,#406662,81088,1529569,0.0316,0.8675,,,,,,,,
1962,710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,Frozen Vegetables,7,Vegetables and certain roots and tubers; edible,2,Vegetable Products,#406662,29544400,4135486,1.9062,0.3885,,,,,,,,
1962,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",Onions,7,Vegetables and certain roots and tubers; edible,2,Vegetable Products,#406662,38681163,18358471,0.5672,0.392,,,,,,,,
1962,702,Tomatoes; fresh or chilled,Tomatoes,7,Vegetables and certain roots and tubers; edible,2,Vegetable Products,#406662,8132749,16355042,0.2477,0.7255,,,,,,,,
1962,701,Potatoes; fresh or chilled,Potatoes,7,Vegetables and certain roots and tubers; edible,2,Vegetable Products,#406662,6625437,1980119,0.1487,0.0647,,,,,,,,
1962,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens; suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated etc.",Foliage,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,Vegetable Products,#406662,254804,7006294,0.0866,3.4662,,,,,,,,
1962,603,"Flowers; cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared",Cut Flowers,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,Vegetable Products,#406662,4305327,246922,0.3936,0.0329,,,,,,,,
1962,602,"Plants, live; n.e.c. in heading no. 0601, (including their roots) cuttings and slips; mushroom spawn",Other Live Plants,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,Vegetable Products,#406662,896586,794056,0.1181,0.1524,,,,,,,,
1962,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes; dormant, in growth or in flower; chicory plants and roots other than roots of heading no. 1212",Bulbs and Roots,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,Vegetable Products,#406662,3441426,13452255,0.2024,1.1521,,,,,,,,
1962,511,"Animal products not elsewhere specified or included; dead animals of chapter 1 or 3, unfit for human consumption",Other Inedible Animal Products,5,Animal originated products; not elsewhere specified or included,1,Animal Products,#74c0e2,441893,1181787,0.2335,0.9094,,,,,,,,
